input_text,target_text
9-1,2035-01-09
1999/9,1999-09-23
12/4/2013,2013-12-04
"Aug 27th, 1999",1999-08-27
24 tháng 9 năm 1991,1991-09-24
"December 8, 1992",1992-12-08
20-9,2010-09-20
20-10,2005-10-20
14092013,2013-09-14
20.1.2020,2020-01-20
14.2.1998,1998-02-14
19/8-2008,2008-04-19
"June 5, 1992",1992-06-05
21042011,2011-04-21
"December 6, 2001",2001-12-06
"Apr 23th, 2002",2002-04-23
7/3/96,1996-03-07
13Apr2031,2031-04-13
26-11,1991-11-26
2/2-1995,1995-02-02
1-9-91,1991-01-09
6-3,1994-03-06
2 De 2015,2015-12-02
9/8-2016,2016-04-09
10-9-2018,2018-09-10
26/6-1996,1996-06-26
"March 7, 2033",2033-03-07
3/11/01,2001-11-03
44-3-1998,1998-03-22
16-12,2001-12-16
3/20-2032,2032-10-03
Jul 7 01,2001-07-07
2000-6-4,2000-06-04
1-6-2029,2029-06-01
ngày 11 tháng 11 năm 2011,2011-11-11
2034/9/1,2034-09-01
16 June 1999,1999-06-16
2027-1-17,2027-01-17
"Sep 6th, 2031",2031-09-06
2/16/2030,2030-02-16
2003/6,2003-06-11
Aug 24 25,2025-08-24
7 Fe 2010,2010-02-07
"Sep 18th, 2009",2009-09-18
ngày 21 tháng 4 năm 2035,2035-04-21
28.6.2031,2031-06-28
15/11/28,2028-11-15
46-2-2006,2006-02-23
11 No 2035,2035-11-11
8/8/2016,2016-08-08
Jun 26 03,2003-06-26
8Apr2011,2011-04-08
8/17/2005,2005-08-17
2024/11,2024-11-20
3 Mar 2010,2010-03-03
3-11-2014,2014-11-03
22-9-2007,2007-09-22
14/7/2020,2020-07-14
21 tháng 8 năm 2008,2008-08-21
12 Au 2025,2025-08-12
22/16-2000,2000-08-22
28Jun2003,2003-06-28
Jul 21 25,2025-07-21
Jan 25 24,2024-01-25
"Jul 13th, 1990",1990-07-13
19:1:2004,2004-01-19
16/8/2018,2018-08-16
20/10-2008,2008-10-20
25:4:2023,2023-04-25
2014/2/24,2014-02-24
20/21/2013,2013-07-20
16th of September 2021,2021-09-16
28/21/1999,1999-07-28
17-5,2035-05-17
27 Se 1997,1997-09-27
"October 4, 2027",2027-10-04
1991-11-17,1991-11-17
23/2/2000,2000-02-23
"September 5, 1995",1995-09-05
2/10/2015,2015-02-10
4/11/05,2005-11-04
"June 4, 2020",2020-06-04
"Nov 23th, 2017",2017-11-23
2035-4-25,2035-04-25
3 October 2022,2022-10-03
2030/4,2030-04-21
24/11-1991,1991-11-24
2033-8-19,2033-08-19
18/2/04,2004-02-18
Oct 16 25,2025-10-16
2/9/99,1999-09-02
Sep 20 27,2027-09-20
2034/11,2034-11-15
12/2/29,2029-12-02
19/5/05,2005-05-19
8/15/2007,2007-05-08
2031/7/13,2031-07-13
11-10-1993,1993-10-11
2006-5-8,2006-05-08
4 Ja 1997,1997-01-04
4.11.2002,2002-11-04
4.5.2009,2009-05-04
2015-12-7,2015-12-07
2007-8-12,2007-08-12
"May 15th, 2029",2029-05-15
21/4/2035,2035-04-21
10112007,2007-11-10
25092005,2005-09-25
2019/3/23,2019-03-23
"Jun 26th, 2035",2035-06-26
4th of April 2006,2006-04-04
21/16-2006,2006-08-21
11:3:1991,1991-03-11
9/12/1997,1997-12-09
8/22/29,2029-08-22
18-9-2015,2015-09-18
ngày 17 tháng 7 năm 2021,2021-07-17
2010/10,2010-10-03
2030/10/18,2030-10-18
26 Oc 2022,2022-10-26
7/12-2007,2007-12-07
23/9-1991,1991-09-23
6Jun2033,2033-06-06
27th of September 2021,2021-09-27
21 Nov 1997,1997-11-21
18/11/2020,2020-11-18
04112014,2014-11-04
2006/2/13,2006-02-13
5 March 1998,1998-03-05
23.5.2005,2005-05-23
26042025,2025-04-26
2022-4-5,2022-04-05
23-1-1998,1998-01-23
12/22/2027,2027-12-22
1996/10,1996-10-10
46-5-2013,2013-05-23
3/25/14,2014-03-25
17 May 2016,2016-05-17
2033-3-10,2033-03-10
6/28/23,2023-06-28
10/7/13,2013-10-07
1997/1/20,1997-01-20
15/2/2034,2034-02-15
7-13-18,2018-07-13
11:6:1995,1995-06-11
9-4,2001-04-09
"Sep 27th, 1993",1993-09-27
12-11-2000,2000-11-06
4/28/02,2002-04-28
1/3/15,2015-01-03
23/8-2022,2022-08-23
18-12-2009,2009-12-09
13:8:1995,1995-08-13
13Dec2016,2016-12-13
2021-8-14,2021-08-14
2024-11-5,2024-11-05
28 Jul 2018,2018-07-28
5/3/2018,2018-01-05
"November 26, 1994",1994-11-26
14/9-2002,2002-09-14
16-7-2008,2008-07-16
2/4-2029,2029-02-02
25-8-2017,2017-08-25
25 tháng 8 năm 2035,2035-08-25
7-3-2006,2006-03-07
17/7-2031,2031-07-17
9/4/2028,2028-09-04
2030/3,2030-03-19
17 tháng 5 năm 2009,2009-05-17
"Sep 28th, 2027",2027-09-28
"January 4, 2020",2020-01-04
18Nov1990,1990-11-18
11Mar2005,2005-03-11
4/5/91,1991-05-04
8th of July 1993,1993-07-08
Jun 15 09,2009-06-15
2-3,2009-03-02
13-3,2019-03-13
May 19 08,2008-05-19
8/11/2010,2010-08-11
19:7:1991,1991-07-19
11/3/2006,2006-01-11
20092022,2022-09-20
12/4/09,2009-12-04
8th of March 2019,2019-03-08
10/26/29,2029-10-26
1/4/2023,2023-04-01
3/11/05,2005-03-11
8-10-07,2007-08-10
2:5:2025,2025-05-02
2009/4/8,2009-04-08
26-6,2006-06-26
1/3-2009,2009-03-01
1st of July 2010,2010-07-01
"October 6, 2024",2024-10-06
4/8-2024,2024-04-04
Mar 21 10,2010-03-21
2014/12/3,2014-12-03
19/1-1999,1999-01-19
14 tháng 7 năm 1997,1997-07-14
ngày 3 tháng 1 năm 2028,2028-01-03
18Aug2026,2026-08-18
7 February 2007,2007-02-07
21-7-2024,2024-07-21
23/21/2018,2018-07-23
15/2/02,2002-02-15
"Apr 18th, 2007",2007-04-18
12/3/92,1992-12-03
21/2-2031,2031-02-21
5th of December 2016,2016-12-05
1/20-1996,1996-10-01
22/6/2010,2010-06-22
1998-7-26,1998-07-26
9-8,2016-08-09
7th of September 2028,2028-09-07
6/16-2020,2020-08-06
"Feb 23th, 2034",2034-02-23
26/12/2027,2027-04-26
7 October 2000,2000-10-07
25/30/1997,1997-10-25
24/4-2004,2004-04-24
"Feb 21th, 2023",2023-02-21
7/14-2025,2025-07-07
3/8/2002,2002-08-03
ngày 11 tháng 5 năm 1995,1995-05-11
2028-11-14,2028-11-14
21 No 2007,2007-11-21
26 February 2031,2031-02-26
16 February 2035,2035-02-16
04041991,1991-04-04
27092023,2023-09-27
2 April 2010,2010-04-02
5 Jan 2035,2035-01-05
Sep 1 91,1991-09-01
2000/7/7,2000-07-07
14/16-2007,2007-08-14
26/15/2010,2010-05-26
3 Au 2016,2016-08-03
13.1.2024,2024-01-13
7Nov2012,2012-11-07
22 Ja 1991,1991-01-22
15/8/21,2021-08-15
10th of July 1998,1998-07-10
13-1-2004,2004-01-13
12/9/02,2002-12-09
5:5:1996,1996-05-05
16071994,1994-07-16
19Dec2029,2029-12-19
10 August 2007,2007-08-10
11May1999,1999-05-11
1 No 2009,2009-11-01
ngày 21 tháng 10 năm 2029,2029-10-21
27-9-2016,2016-09-27
1/10/10,2010-10-01
15.12.1996,1996-12-15
11-9-26,2026-11-09
11-12,2009-12-11
20/27/1999,1999-09-20
"Dec 21th, 2022",2022-12-21
Jul 21 23,2023-07-21
23 Oc 1998,1998-10-23
21Jun2018,2018-06-21
4-9-2006,2006-09-04
"May 12th, 2010",2010-05-12
2/12-2019,2019-06-02
1/2/28,2028-02-01
20:11:2035,2035-11-20
26Nov2024,2024-11-26
4/12/1991,1991-04-12
24-7-2011,2011-07-24
Apr 24 91,1991-04-24
2 February 2009,2009-02-02
"Mar 4th, 2027",2027-03-04
3/27/2008,2008-03-27
"Aug 18th, 1992",1992-08-18
6/7/2019,2019-06-07
ngày 14 tháng 2 năm 2004,2004-02-14
9 October 2028,2028-10-09
10/14/33,2033-10-14
1.1.2016,2016-01-01
10-1-2008,2008-01-05
28/18/2030,2030-06-28
"November 2, 2003",2003-11-02
20Aug2014,2014-08-20
28/12/05,2005-12-28
20 Nov 2026,2026-11-20
11 March 1991,1991-03-11
5th of October 1991,1991-10-05
4/22/2017,2017-04-22
5/7/03,2003-05-07
2021-4-8,2021-04-08
2003/4/21,2003-04-21
22 Dec 2010,2010-12-22
52-2-2019,2019-02-26
28/6-2029,2029-06-28
2/28/2018,2018-02-28
11Feb2019,2019-02-11
11/3/12,2012-11-03
8/1/2015,2015-01-08
14/4-2024,2024-04-14
"Oct 19th, 2000",2000-10-19
3-7,2005-07-03
4/2-2032,2032-02-04
3:9:2030,2030-09-03
2007/12/28,2007-12-28
27 March 2001,2001-03-27
19/6/2029,2029-02-19
10 Jan 2021,2021-01-10
11 February 2032,2032-02-11
ngày 2 tháng 10 năm 2006,2006-10-02
2/21/2000,2000-07-02
13/3/09,2009-03-13
"November 15, 1997",1997-11-15
24 November 2013,2013-11-24
5/7/97,1997-07-05
7th of December 2030,2030-12-07
27th of May 1993,1993-05-27
19Jan1997,1997-01-19
2Jun2006,2006-06-02
12/5/1996,1996-05-12
"Aug 17th, 2029",2029-08-17
16-11-2002,2002-11-16
5/11/29,2029-11-05
1-23-34,2034-01-23
15 tháng 4 năm 2028,2028-04-15
11-17-19,2019-11-17
"Jun 17th, 1995",1995-06-17
"April 3, 2000",2000-04-03
16th of November 1990,1990-11-16
12032018,2018-03-12
3.7.2012,2012-07-03
07072007,2007-07-07
14-6-2025,2025-06-14
17/30/1996,1996-10-17
1/8-1990,1990-04-01
2022-12-20,2022-12-20
2023/5,2023-05-09
28 tháng 8 năm 2018,2018-08-28
27082032,2032-08-27
05031992,1992-03-05
Aug 20 99,1999-08-20
19 tháng 12 năm 2010,2010-12-19
4/5-1996,1996-05-04
11/3/2019,2019-01-11
7/14-1994,1994-07-07
7-3,1995-03-07
9/8/2013,2013-08-09
28 April 1990,1990-04-28
10 May 2012,2012-05-10
2006-6-25,2006-06-25
14/5-2012,2012-05-14
7-5-2005,2005-05-07
Apr 19 25,2025-04-19
1 tháng 3 năm 1995,1995-03-01
"December 25, 2016",2016-12-25
3rd of January 1990,1990-01-03
24/27/2013,2013-09-24
9/3/34,2034-03-09
"July 2, 2024",2024-07-02
19/2-2022,2022-02-19
ngày 10 tháng 5 năm 2030,2030-05-10
1-3-2025,2025-03-01
3/12/15,2015-12-03
46-7-2020,2020-07-23
18/5-2005,2005-05-18
20/10/2011,2011-10-20
27 tháng 6 năm 2015,2015-06-27
11/27/2004,2004-11-27
8/5/1999,1999-08-05
1992/12/17,1992-12-17
5Jul1998,1998-07-05
28th of April 2004,2004-04-28
3-2-2031,2031-02-03
16112017,2017-11-16
48-2-1994,1994-02-24
26/11/11,2011-11-26
18-8-2009,2009-08-18
28th of December 2016,2016-12-28
2007/1,2007-01-26
5/8/90,1990-08-05
2001/5/6,2001-05-06
12 June 2027,2027-06-12
18 Ju 1993,1993-06-18
28 February 2006,2006-02-28
2035/12/13,2035-12-13
22 June 2020,2020-06-22
"February 17, 2000",2000-02-17
15092010,2010-09-15
10/8-2032,2032-08-10
9-1-2010,2010-01-09
10/2/21,2021-10-02
10/7/24,2024-07-10
28-3-2001,2001-03-14
4 No 2014,2014-11-04
2015-5-18,2015-05-18
1 Aug 2026,2026-08-01
26-3,2006-03-26
2014/4/20,2014-04-20
2013/10,2013-10-04
"Oct 19th, 2002",2002-10-19
2028/1/8,2028-01-08
28th of November 2022,2022-11-28
7/4/1999,1999-04-07
"February 3, 2012",2012-02-03
7-9,2030-09-07
26 Jan 2003,2003-01-26
Jan 23 02,2002-01-23
"May 16th, 2003",2003-05-16
ngày 11 tháng 5 năm 1991,1991-05-11
5/9/2027,2027-05-09
23 August 2011,2011-08-23
23 Nov 2032,2032-11-23
18-1,2016-01-18
12-11-1991,1991-11-06
1/26/00,2000-01-26
14 tháng 4 năm 2019,2019-04-14
6/4/95,1995-04-06
4/18/35,2035-04-18
14 Ju 2033,2033-07-14
1/9/2026,2026-09-01
17 June 1991,1991-06-17
9 tháng 7 năm 2015,2015-07-09
9-1-2006,2006-01-09
13 Dec 2026,2026-12-13
4/3/1991,1991-03-04
23/8/2021,2021-08-23
"January 2, 1990",1990-01-02
"March 12, 2028",2028-03-12
5/7-2018,2018-07-05
2nd of November 1995,1995-11-02
"November 19, 2011",2011-11-19
6 tháng 11 năm 2016,2016-11-06
Apr 12 21,2021-04-12
2000/7,2000-07-10
3/6/13,2013-03-06
"January 19, 2011",2011-01-19
Nov 27 12,2012-11-27
14 No 2029,2029-11-14
18/4-1993,1993-04-18
1996/7,1996-07-05
1Jan2017,2017-01-01
6-7-29,2029-06-07
14/3-1990,1990-03-14
16052034,2034-05-16
1/8/27,2027-08-01
1994/7/19,1994-07-19
4-23-07,2007-04-23
21Dec2001,2001-12-21
28/8/03,2003-08-28
1/12-2024,2024-12-01
5th of May 2006,2006-05-05
3/7/2023,2023-03-07
15-7-2015,2015-07-15
1995/10,1995-10-09
24.4.1993,1993-04-24
Jul 10 90,1990-07-10
Mar 5 08,2008-03-05
3May2010,2010-05-03
28 Apr 1990,1990-04-28
"May 24th, 2011",2011-05-24
6/24-2031,2031-12-06
8-10-30,2030-08-10
6.6.2000,2000-06-06
10.5.2006,2006-05-10
14/18-2032,2032-09-14
9-22-34,2034-09-22
6-15-25,2025-06-15
15/11/2005,2005-11-15
15/22-2004,2004-11-15
9/24/2035,2035-08-09
02012014,2014-01-02
18/20-2005,2005-10-18
17/7/2033,2033-07-17
11032023,2023-03-11
7 tháng 4 năm 2018,2018-04-07
23/1/06,2006-01-23
21021998,1998-02-21
"Apr 27th, 1994",1994-04-27
2 May 1993,1993-05-02
28/8-2003,2003-04-28
ngày 14 tháng 3 năm 2017,2017-03-14
15.4.1993,1993-04-15
24 tháng 8 năm 2027,2027-08-24
11 Dec 2008,2008-12-11
Aug 17 91,1991-08-17
Jul 17 98,1998-07-17
Nov 13 09,2009-11-13
3/10/12,2012-10-03
5/9-2016,2016-09-05
2034/9/7,2034-09-07
23052002,2002-05-23
20 Feb 2031,2031-02-20
8 Ju 1993,1993-07-08
18Aug2035,2035-08-18
Sep 2 03,2003-09-02
5/10-1999,1999-10-05
3-20-30,2030-03-20
2006/3/2,2006-03-02
21/30/1995,1995-10-21
2004-2-18,2004-02-18
1/2-1990,1990-01-01
25022006,2006-02-25
22-8-1997,1997-08-11
6/27/2012,2012-06-27
16 No 2019,2019-11-16
27032022,2022-03-27
25 tháng 5 năm 1990,1990-05-25
25/2/10,2010-02-25
26 Mar 2020,2020-03-26
10/16-2002,2002-08-10
18 tháng 10 năm 1997,1997-10-18
20th of May 2018,2018-05-20
10:7:1998,1998-07-10
18.3.2007,2007-03-18
22/7/16,2016-07-22
Aug 6 30,2030-08-06
Feb 16 25,2025-02-16
4-12-2003,2003-12-02
18 Fe 2006,2006-02-18
13 Se 1994,1994-09-13
27th of October 2005,2005-10-27
25 Ap 1999,1999-04-25
25th of June 2006,2006-06-25
ngày 16 tháng 4 năm 2011,2011-04-16
2:4:2005,2005-04-02
21/2-2027,2027-01-21
8-4,2004-04-08
16022013,2013-02-16
14/9/2023,2023-03-14
03102021,2021-10-03
6/9/2033,2033-06-09
12.4.1994,1994-04-12
"Mar 13th, 2019",2019-03-13
12/4/08,2008-04-12
Mar 16 05,2005-03-16
11-4-91,1991-11-04
24th of August 1995,1995-08-24
9/16/2026,2026-09-16
15 Nov 2013,2013-11-15
2016/10/5,2016-10-05
ngày 22 tháng 5 năm 2018,2018-05-22
"July 17, 1994",1994-07-17
2009/2/9,2009-02-09
1-4,2002-04-01
ngày 4 tháng 10 năm 2026,2026-10-04
19 Ap 2023,2023-04-19
2033/9/2,2033-09-02
2nd of June 1995,1995-06-02
18-12,2014-12-18
7/3/2032,2032-03-07
9/11-2019,2019-11-09
26/3/07,2007-03-26
9 January 2034,2034-01-09
9Sep2032,2032-09-09
12/8/21,2021-08-12
2-9,2005-09-02
12 tháng 11 năm 2028,2028-11-12
27-4-2029,2029-04-27
2009-8-7,2009-08-07
16/1/2015,2015-01-16
9/9/2000,2000-09-09
ngày 12 tháng 11 năm 1990,1990-11-12
6/23/2000,2000-06-23
14/3-2031,2031-03-14
25/7/2022,2022-07-25
2022-11-25,2022-11-25
2016/7,2016-07-04
18/7/09,2009-07-18
25 June 2030,2030-06-25
2/11/28,2028-11-02
9-7-22,2022-09-07
7/5/2011,2011-05-07
Sep 19 24,2024-09-19
"October 1, 2028",2028-10-01
12/27/1995,1995-09-12
13 No 2030,2030-11-13
16/7-1996,1996-07-16
21th of March 2031,2031-03-21
11/2-2004,2004-02-11
"Apr 20th, 2030",2030-04-20
11101991,1991-10-11
2-3-2035,2035-03-01
22/18-2001,2001-09-22
1/21/2025,2025-01-21
"July 8, 2034",2034-07-08
10/8/2016,2016-10-08
3 May 2034,2034-05-03
24:12:2014,2014-12-24
01051998,1998-05-01
27 Jun 2003,2003-06-27
19/2/26,2026-02-19
14/3-1996,1996-03-14
"Feb 2nd, 2005",2005-02-02
27:12:2035,2035-12-27
13/12/09,2009-12-13
Oct 6 22,2022-10-06
28/1-2020,2020-01-28
12/4-1995,1995-02-12
Oct 3 16,2016-10-03
25 April 2003,2003-04-25
7Aug2028,2028-08-07
21-7,2034-07-21
28/5-1999,1999-05-28
27 December 1991,1991-12-27
8th of January 2010,2010-01-08
3-12,2017-12-03
"September 3, 2026",2026-09-03
15th of August 2008,2008-08-15
ngày 24 tháng 3 năm 2031,2031-03-24
"November 24, 2003",2003-11-24
18Jun2021,2021-06-18
14/4/34,2034-04-14
27 Jun 2033,2033-06-27
11-10-1997,1997-10-11
2022/1,2022-01-10
3-1,2032-01-03
17-6,2031-06-17
26.10.2023,2023-10-26
1994/3/17,1994-03-17
11-14-99,1999-11-14
2031/7/11,2031-07-11
2023/4/20,2023-04-20
1995/11,1995-11-11
7 tháng 3 năm 2022,2022-03-07
21/1-2035,2035-01-21
23/12/2032,2032-04-23
20-6-2024,2024-06-20
2006/1,2006-01-05
6-1,2027-01-06
27 Dec 2001,2001-12-27
28/12-1993,1993-06-28
5/22-2004,2004-11-05
5-1-2022,2022-01-05
2025-2-21,2025-02-21
6/11-2034,2034-11-06
2/10/2004,2004-10-02
21 March 1995,1995-03-21
6/10/05,2005-06-10
24/4-2012,2012-02-24
26-8-2025,2025-08-13
4/4/90,1990-04-04
20/12/2031,2031-04-20
9/10-2002,2002-10-09
22 Oct 2035,2035-10-22
15-6-2034,2034-06-15
"Jun 17th, 2022",2022-06-17
Aug 12 90,1990-08-12
8-9-2002,2002-09-04
18/6/2015,2015-02-18
5/9/10,2010-05-09
27/14-1994,1994-07-27
18:9:2008,2008-09-18
16/36/2030,2030-12-16
9/8-1998,1998-08-09
7 Ap 2034,2034-04-07
Feb 26 00,2000-02-26
9/2-2023,2023-02-09
9th of May 1992,1992-05-09
24 Ju 2011,2011-07-24
12-5-2012,2012-05-12
1994/5,1994-05-14
3/1/96,1996-03-01
"Nov 3rd, 1997",1997-11-03
11/27/2028,2028-11-27
17/2-2025,2025-01-17
"Jul 2nd, 2021",2021-07-02
18-5,2028-05-18
ngày 22 tháng 5 năm 2029,2029-05-22
26 Ju 2013,2013-07-26
6 Aug 2025,2025-08-06
1990/12/5,1990-12-05
2002-4-23,2002-04-23
16:5:2018,2018-05-16
2010/12/6,2010-12-06
56-8-2002,2002-08-28
9:10:2026,2026-10-09
27.5.2005,2005-05-27
21/1/90,1990-01-21
13 Se 2022,2022-09-13
9/14/2023,2023-09-14
2010/5/25,2010-05-25
20/4/93,1993-04-20
17021994,1994-02-17
13/10-2032,2032-10-13
19.9.2020,2020-09-19
10/3/03,2003-03-10
2/6/2033,2033-02-02
"Sep 7th, 2023",2023-09-07
"Nov 20th, 2016",2016-11-20
6-7-2011,2011-07-03
ngày 28 tháng 6 năm 2028,2028-06-28
23/11/05,2005-11-23
25072023,2023-07-25
19 tháng 5 năm 1996,1996-05-19
"February 21, 1995",1995-02-21
22th of January 1990,1990-01-22
3/20-1991,1991-10-03
23-1-2025,2025-01-23
1/18/17,2017-01-18
18th of December 2000,2000-12-18
17-8-1994,1994-08-17
ngày 9 tháng 10 năm 1992,1992-10-09
3-11-2010,2010-11-03
14/6-1992,1992-03-14
10-7-2008,2008-07-05
20 tháng 4 năm 2031,2031-04-20
6 Feb 2020,2020-02-06
22-12-1992,1992-12-11
12th of August 2013,2013-08-12
23-10-2006,2006-10-23
28/2-1994,1994-01-28
8/12/2011,2011-04-08
26/10-2009,2009-10-26
6/24/2026,2026-08-06
"Dec 16th, 2031",2031-12-16
8-23-18,2018-08-23
18 tháng 7 năm 2012,2012-07-18
Nov 18 22,2022-11-18
"December 18, 1997",1997-12-18
01012025,2025-01-01
"Feb 22th, 2003",2003-02-22
27062034,2034-06-27
17 Dec 2024,2024-12-17
1996-9-11,1996-09-11
12-10,2028-10-12
"Jul 28th, 2000",2000-07-28
25/10-2003,2003-10-25
2033/7,2033-07-26
4/3-2035,2035-03-04
2-4-03,2003-02-04
7-7-14,2014-07-07
9/19/08,2008-09-19
9.7.2003,2003-07-09
2026/1/14,2026-01-14
1st of November 2007,2007-11-01
6-26-07,2007-06-26
9/27/16,2016-09-27
6/13/2013,2013-06-13
7-11-20,2020-07-11
21/18/2013,2013-06-21
23 Se 2008,2008-09-23
Mar 11 18,2018-03-11
3.6.2030,2030-06-03
22th of July 2000,2000-07-22
34-2-1996,1996-02-17
5.3.1998,1998-03-05
2019/8,2019-08-05
19 September 2011,2011-09-19
3Mar1991,1991-03-03
10 Jan 1991,1991-01-10
19/8/18,2018-08-19
22112018,2018-11-22
6/2/2000,2000-06-02
4/24/2003,2003-04-24
14092005,2005-09-14
22/8/25,2025-08-22
1-1-14,2014-01-01
12-12-1994,1994-12-06
34-5-2025,2025-05-17
23-3-2012,2012-03-23
6/27/06,2006-06-27
15/10-2008,2008-10-15
25th of April 2011,2011-04-25
1991/8/25,1991-08-25
4th of January 2016,2016-01-04
10/8/2006,2006-10-08
Nov 3 17,2017-11-03
9/36/2034,2034-12-09
"May 19th, 2021",2021-05-19
24/8/01,2001-08-24
14 No 2015,2015-11-14
21-2-2027,2027-02-21
2013/1/6,2013-01-06
2009/6,2009-06-05
1991/11,1991-11-08
19 Se 2030,2030-09-19
"Jul 4th, 2008",2008-07-04
6:3:1996,1996-03-06
14/12-2032,2032-06-14
10 tháng 8 năm 1999,1999-08-10
"Dec 15th, 2032",2032-12-15
Jun 25 98,1998-06-25
2 December 2032,2032-12-02
"Nov 17th, 2030",2030-11-17
2029/7/27,2029-07-27
2/6/32,2032-06-02
28 tháng 9 năm 1997,1997-09-28
9-2-03,2003-09-02
2-1-2001,2001-01-01
17:4:2002,2002-04-17
4 Ju 2011,2011-07-04
2017/7/8,2017-07-08
12 May 1997,1997-05-12
"August 28, 2008",2008-08-28
14 tháng 7 năm 2034,2034-07-14
ngày 17 tháng 3 năm 1994,1994-03-17
24/33/2009,2009-11-24
4-3-2009,2009-03-04
Mar 3 03,2003-03-03
21 Fe 2032,2032-02-21
4/8/95,1995-08-04
21Dec2009,2009-12-21
5/7-2030,2030-07-05
28/4-2023,2023-04-28
15 Nov 1997,1997-11-15
20/9-2027,2027-09-20
18 March 2028,2028-03-18
6 No 2026,2026-11-06
1/21/1996,1996-07-01
9.1.1995,1995-01-09
"Oct 26th, 1991",1991-10-26
"January 5, 2000",2000-01-05
1991-1-15,1991-01-15
27/24-2029,2029-12-27
Oct 24 11,2011-10-24
8:6:1997,1997-06-08
4/24/2008,2008-08-04
13/6/35,2035-06-13
7/12-2020,2020-12-07
9-25-05,2005-09-25
20-12-2021,2021-12-20
21/6-2017,2017-06-21
1/11/2026,2026-11-01
25-3,2006-03-25
10/4/2019,2019-04-10
"December 12, 2007",2007-12-12
ngày 26 tháng 8 năm 2034,2034-08-26
36-7-2011,2011-07-18
10/27/10,2010-10-27
24 December 1999,1999-12-24
13.1.2026,2026-01-13
1/1-1994,1994-01-01
8-4-2023,2023-04-08
2025/7,2025-07-27
13 Oct 2000,2000-10-13
2015-1-12,2015-01-12
21/12/25,2025-12-21
"December 16, 2017",2017-12-16
15 October 2031,2031-10-15
"January 25, 2004",2004-01-25
10-3-1995,1995-03-10
"March 25, 2012",2012-03-25
22 tháng 2 năm 2030,2030-02-22
"May 11, 2003",2003-05-11
5/8-2008,2008-08-05
10-7-2009,2009-07-05
15.11.1995,1995-11-15
ngày 23 tháng 2 năm 1999,1999-02-23
20/30/2025,2025-10-20
28 tháng 11 năm 1990,1990-11-28
2024/3,2024-03-10
"April 18, 1999",1999-04-18
14-8-1998,1998-08-14
13 tháng 10 năm 2014,2014-10-13
1997/3,1997-03-07
15122018,2018-12-15
Jun 3 12,2012-06-03
2018-9-14,2018-09-14
9th of February 2019,2019-02-09
19 tháng 5 năm 2026,2026-05-19
2002/1/15,2002-01-15
15/36/2004,2004-12-15
2007/4,2007-04-12
16/4/95,1995-04-16
1991/3,1991-03-13
2025/4/16,2025-04-16
14/27/2012,2012-09-14
27042010,2010-04-27
4 February 1996,1996-02-04
2026/5/21,2026-05-21
6/5-1999,1999-05-06
2018/1/10,2018-01-10
2-4-2029,2029-04-02
2/21/2023,2023-02-21
Apr 11 16,2016-04-11
2000/8/3,2000-08-03
"Mar 28th, 2007",2007-03-28
2025/8,2025-08-15
2001/1,2001-01-04
10/6/27,2027-10-06
6 Oc 2011,2011-10-06
10-7-07,2007-10-07
20/5/06,2006-05-20
11-2-2015,2015-02-11
25/1-2032,2032-01-25
19:7:2011,2011-07-19
27-5-2005,2005-05-27
ngày 6 tháng 8 năm 1999,1999-08-06
2021-8-7,2021-08-07
20-12-2022,2022-12-20
28/6-2032,2032-03-28
14-7-2012,2012-07-14
27051998,1998-05-27
20-1-2006,2006-01-10
15/4-2030,2030-04-15
2018-2-3,2018-02-03
"December 17, 1996",1996-12-17
10-11-25,2025-10-11
13 Apr 1993,1993-04-13
3/3-1998,1998-03-03
16052006,2006-05-16
6/28/1995,1995-06-28
26 tháng 4 năm 2011,2011-04-26
12/12/34,2034-12-12
4/4/2024,2024-04-04
2008/11/4,2008-11-04
17/11/23,2023-11-17
16:6:2023,2023-06-16
15/12-2034,2034-12-15
16:12:2001,2001-12-16
2023/2,2023-02-03
23022035,2035-02-23
14-2,2008-02-14
12081992,1992-08-12
2/10/26,2026-02-10
1999-2-18,1999-02-18
52-4-2027,2027-04-26
25/11-2025,2025-11-25
2023/6/5,2023-06-05
27.10.1995,1995-10-27
5:9:1998,1998-09-05
03122010,2010-12-03
19:4:2031,2031-04-19
18 tháng 11 năm 2035,2035-11-18
28/7-2018,2018-07-28
6-10-2034,2034-10-06
15-5-1992,1992-05-15
2035/3,2035-03-16
18th of March 2003,2003-03-18
6-1-11,2011-06-01
2/9/2023,2023-03-02
7/7-2031,2031-07-07
2030-4-18,2030-04-18
42-8-2024,2024-08-21
01082019,2019-08-01
27-3-2031,2031-03-27
2033-6-5,2033-06-05
8/9-1997,1997-09-08
17/1/2008,2008-01-17
5-2,2023-02-05
5 No 2013,2013-11-05
28032016,2016-03-28
3rd of August 2033,2033-08-03
26:7:2024,2024-07-26
"Aug 11th, 1994",1994-08-11
9/8/97,1997-09-08
26 Nov 1994,1994-11-26
2-11-2035,2035-11-01
5/12/2030,2030-12-05
5/7/2029,2029-05-07
ngày 25 tháng 3 năm 2013,2013-03-25
"August 18, 2025",2025-08-18
19/4/2028,2028-04-19
5-21-08,2008-05-21
5.11.2014,2014-11-05
11/21/09,2009-11-21
Sep 26 17,2017-09-26
15:7:1995,1995-07-15
2007/5,2007-05-08
10 June 2028,2028-06-10
12/21/2002,2002-07-12
