input_text,target_text
"August 10, 2005",2005-08-10
3 Feb 2033,2033-02-03
"Jun 20th, 2024",2024-06-20
14/16-2035,2035-08-14
16/15/1993,1993-05-16
2/10/03,2003-02-10
1998/11/20,1998-11-20
14th of August 2035,2035-08-14
ngày 2 tháng 10 năm 2026,2026-10-02
44-12-2030,2030-12-22
2/10/21,2021-02-10
2001/6,2001-06-14
26 August 2010,2010-08-26
2-6-2011,2011-06-02
5/3/28,2028-03-05
10Jan2027,2027-01-10
22th of February 2033,2033-02-22
1999-7-7,1999-07-07
34-2-1996,1996-02-17
5th of May 2025,2025-05-05
ngày 7 tháng 7 năm 1996,1996-07-07
7/4/2024,2024-04-07
2/8/96,1996-02-08
19 June 2014,2014-06-19
"August 17, 2032",2032-08-17
7/10/2010,2010-10-07
Mar 21 20,2020-03-21
5/4/2013,2013-05-04
15 Ja 2025,2025-01-15
"November 6, 2006",2006-11-06
9-5-2020,2020-05-09
11 Aug 2029,2029-08-11
21/7/2016,2016-07-21
3/12/1995,1995-12-03
Jun 7 11,2011-06-07
12/7/2023,2023-12-07
9-3-2002,2002-03-09
ngày 4 tháng 12 năm 2001,2001-12-04
"March 2, 2025",2025-03-02
2026-12-12,2026-12-12
4/3/28,2028-04-03
4/16/2005,2005-04-16
18-1,2016-01-18
5/12-2022,2022-12-05
7/10/98,1998-10-07
13/9/21,2021-09-13
21/11/1998,1998-11-21
Dec 8 91,1991-12-08
19-1,2030-01-19
2003/9/15,2003-09-15
14072015,2015-07-14
26122012,2012-12-26
3/36/2023,2023-12-03
8-24-16,2016-08-24
4th of April 1995,1995-04-04
9-11,2031-11-09
15 Jun 2031,2031-06-15
2004-10-7,2004-10-07
9/3-2012,2012-03-09
11/5/06,2006-11-05
12/1-2012,2012-01-12
2nd of December 2022,2022-12-02
27-7,1994-07-27
11-6-2009,2009-06-11
6/8/07,2007-08-06
2-20-99,1999-02-20
23Feb2023,2023-02-23
18/7/35,2035-07-18
7/10/2002,2002-07-10
26/18/2024,2024-06-26
7-4-2001,2001-04-07
9/4-2011,2011-04-09
12/6-2008,2008-03-12
26 Feb 2003,2003-02-26
7.5.2034,2034-05-07
13/7-2010,2010-07-13
16 tháng 8 năm 1995,1995-08-16
"November 23, 2028",2028-11-23
26/12/1995,1995-04-26
5.5.2024,2024-05-05
2:10:2003,2003-10-02
ngày 1 tháng 12 năm 2016,2016-12-01
50-2-2013,2013-02-25
19th of October 2000,2000-10-19
11:7:2011,2011-07-11
21042016,2016-04-21
26 tháng 7 năm 2000,2000-07-26
5/26/95,1995-05-26
10/10/00,2000-10-10
2023-8-14,2023-08-14
"Dec 20th, 1999",1999-12-20
23-12,2020-12-23
"September 11, 2019",2019-09-11
1.1.1999,1999-01-01
26/21/1994,1994-07-26
19.4.2023,2023-04-19
9/11/09,2009-11-09
14th of December 2006,2006-12-14
15042004,2004-04-15
ngày 13 tháng 5 năm 2024,2024-05-13
13 May 2001,2001-05-13
2029/7,2029-07-26
2004/9,2004-09-28
54-9-1994,1994-09-27
"Sep 18th, 1992",1992-09-18
18/1-2024,2024-01-18
4/11/05,2005-11-04
2-10-96,1996-02-10
11 tháng 4 năm 1991,1991-04-11
2/24/2019,2019-08-02
16:3:1995,1995-03-16
7 tháng 1 năm 2005,2005-01-07
2012-3-21,2012-03-21
16th of August 2008,2008-08-16
20-4-2018,2018-04-20
13 tháng 2 năm 2031,2031-02-13
10/4/34,2034-04-10
Jul 10 17,2017-07-10
"Feb 5th, 1991",1991-02-05
ngày 4 tháng 1 năm 1999,1999-01-04
"Aug 11th, 2022",2022-08-11
1997-2-15,1997-02-15
50-6-1999,1999-06-25
10/25/2026,2026-10-25
27-8-2010,2010-08-27
1 tháng 7 năm 2014,2014-07-01
16/4/2005,2005-04-16
3/21/2009,2009-03-21
4/2/29,2029-04-02
3Jun2012,2012-06-03
1/1-1994,1994-01-01
11/6-2016,2016-06-11
2028/1,2028-01-08
5 tháng 10 năm 2000,2000-10-05
24/3-2013,2013-03-24
ngày 21 tháng 1 năm 2012,2012-01-21
2001/4/22,2001-04-22
Dec 25 19,2019-12-25
2009-11-17,2009-11-17
25th of June 2003,2003-06-25
18/3/1993,1993-03-18
7Jul2006,2006-07-07
5/1/31,2031-01-05
15/7/04,2004-07-15
May 28 01,2001-05-28
4-2-1990,1990-02-04
13/10-2031,2031-10-13
14th of April 1991,1991-04-14
10/6/2012,2012-10-06
5/27/2021,2021-05-27
11/8/2024,2024-08-11
23.6.2004,2004-06-23
19/4-2033,2033-04-19
Feb 20 09,2009-02-20
8-1,2031-01-08
1992/2/28,1992-02-28
Jan 23 13,2013-01-23
22 June 2018,2018-06-22
23 May 2009,2009-05-23
Jul 1 32,2032-07-01
11 Ju 2018,2018-06-11
20 tháng 6 năm 2025,2025-06-20
2.10.2033,2033-10-02
ngày 20 tháng 8 năm 2019,2019-08-20
26/27/2001,2001-09-26
08082001,2001-08-08
4/3/1999,1999-04-03
22/12/2028,2028-12-22
3 January 2002,2002-01-03
"February 21, 2034",2034-02-21
19 December 2028,2028-12-19
6/27/2012,2012-06-27
12/10-2027,2027-05-12
12.10.2003,2003-10-12
5-26-99,1999-05-26
7 tháng 7 năm 2022,2022-07-07
"March 8, 2004",2004-03-08
4 March 2009,2009-03-04
5 Mar 2005,2005-03-05
13 December 2016,2016-12-13
23-10,2013-10-23
13 tháng 9 năm 2013,2013-09-13
Dec 28 25,2025-12-28
4-1-1997,1997-01-02
22-1-2000,2000-01-22
28 tháng 9 năm 1997,1997-09-28
25-9,2004-09-25
2 Sep 2011,2011-09-02
3 Ju 2021,2021-07-03
13/9/96,1996-09-13
18Jul2029,2029-07-18
2002/12,2002-12-05
5-3,2006-03-05
27/3-1990,1990-03-27
6-9-28,2028-06-09
5Oct1992,1992-10-05
18112031,2031-11-18
16 Jun 2005,2005-06-16
2008/10,2008-10-17
11-7-2012,2012-07-11
07102005,2005-10-07
5th of February 2006,2006-02-05
"August 26, 2001",2001-08-26
"October 22, 2022",2022-10-22
11:3:1992,1992-03-11
28/12/1998,1998-12-28
11042005,2005-04-11
2 Sep 2005,2005-09-02
17 May 1996,1996-05-17
7Jan2032,2032-01-07
01012024,2024-01-01
11052005,2005-05-11
28/4-2030,2030-04-28
19/2-2017,2017-02-19
9 Feb 2001,2001-02-09
9 tháng 4 năm 2033,2033-04-09
24/6/31,2031-06-24
27/4-2028,2028-04-27
34-2-2034,2034-02-17
ngày 6 tháng 1 năm 2032,2032-01-06
2006-2-24,2006-02-24
27/12/94,1994-12-27
3/10-2024,2024-10-03
22/16-2027,2027-08-22
13:7:2009,2009-07-13
07032032,2032-03-07
20-12-2033,2033-12-10
8Jul1994,1994-07-08
6-22-32,2032-06-22
9/3/06,2006-09-03
Jun 10 33,2033-06-10
15 tháng 5 năm 1994,1994-05-15
ngày 9 tháng 2 năm 2008,2008-02-09
19-9,2025-09-19
11-12-16,2016-11-12
2003/8/4,2003-08-04
2031/11/8,2031-11-08
17/2/2010,2010-02-17
11th of November 2033,2033-11-11
6-19-13,2013-06-19
"Jan 11th, 2034",2034-01-11
15/18/2021,2021-06-15
24/7-2010,2010-07-24
23-2,1992-02-23
2033-11-21,2033-11-21
1993-11-19,1993-11-19
13-10-2021,2021-10-13
27/20-2019,2019-10-27
28-2-2014,2014-02-14
14/3/2005,2005-01-14
2023-7-6,2023-07-06
9/2/34,2034-09-02
"Feb 26th, 1998",1998-02-26
20-3,2004-03-20
2022/3/14,2022-03-14
25 tháng 1 năm 2005,2005-01-25
9/5/2035,2035-09-05
16-6-2015,2015-06-08
10/3/2017,2017-10-03
01012000,2000-01-01
9 Oct 2027,2027-10-09
40-6-1992,1992-06-20
7/8-2009,2009-08-07
Mar 23 94,1994-03-23
4/3/2006,2006-01-04
4-27-26,2026-04-27
18th of May 2006,2006-05-18
7/5/20,2020-05-07
19Apr2005,2005-04-19
6.1.1997,1997-01-06
12Nov2035,2035-11-12
7 tháng 12 năm 2027,2027-12-07
2013/3,2013-03-24
7-10-2030,2030-10-07
9/15/2021,2021-05-09
ngày 7 tháng 6 năm 1996,1996-06-07
10/11/2021,2021-11-10
16102021,2021-10-16
1991-2-14,1991-02-14
24:7:2018,2018-07-24
"July 14, 2031",2031-07-14
6Feb2017,2017-02-06
12/6/35,2035-06-12
17 Aug 2011,2011-08-17
2/11-2031,2031-11-02
4/7/96,1996-07-04
5-17-15,2015-05-17
ngày 17 tháng 5 năm 2032,2032-05-17
10/19/2032,2032-10-19
2-14-21,2021-02-14
Apr 23 05,2005-04-23
Oct 26 30,2030-10-26
25.7.1990,1990-07-25
"July 3, 2023",2023-07-03
2016/3,2016-03-23
22:11:1999,1999-11-22
2025-9-14,2025-09-14
19/4-1995,1995-04-19
4 Feb 2017,2017-02-04
20112030,2030-11-20
ngày 24 tháng 8 năm 2033,2033-08-24
2019/5/28,2019-05-28
25/1/29,2029-01-25
12-21-19,2019-12-21
6/12-2029,2029-06-06
36-11-2009,2009-11-18
"May 1st, 2005",2005-05-01
Dec 20 17,2017-12-20
19-10,2004-10-19
9Aug2014,2014-08-09
19/1/2015,2015-01-19
25.10.2009,2009-10-25
7/3/93,1993-03-07
11/11-2016,2016-11-11
3/7/2012,2012-03-07
9 tháng 2 năm 2022,2022-02-09
8Apr2026,2026-04-08
15-11-2007,2007-11-15
2/5/1999,1999-02-05
6/30/1995,1995-10-06
28 May 2033,2033-05-28
4/20-2010,2010-10-04
13112014,2014-11-13
20122004,2004-12-20
2009/1,2009-01-18
04012002,2002-01-04
4Apr1999,1999-04-04
2004-5-25,2004-05-25
24th of December 2004,2004-12-24
"April 6, 1998",1998-04-06
9/23/95,1995-09-23
10/21/02,2002-10-21
20/4/2026,2026-04-20
19022027,2027-02-19
"Mar 5th, 2014",2014-03-05
22/18-2007,2007-09-22
1993/5,1993-05-13
May 1 19,2019-05-01
12-17-17,2017-12-17
6-12,2030-12-06
8-10-2017,2017-10-04
11:1:1993,1993-01-11
23 Ma 2007,2007-03-23
22102012,2012-10-22
9/9/15,2015-09-09
21/8/13,2013-08-21
Aug 19 01,2001-08-19
25 De 1990,1990-12-25
28 July 2013,2013-07-28
"Apr 18th, 2021",2021-04-18
28:4:2035,2035-04-28
ngày 19 tháng 12 năm 2007,2007-12-19
Feb 13 94,1994-02-13
16 December 2023,2023-12-16
12/8-2027,2027-08-12
20.6.2024,2024-06-20
6/9/2022,2022-06-09
16 tháng 3 năm 2031,2031-03-16
"March 3, 2026",2026-03-03
ngày 6 tháng 1 năm 2024,2024-01-06
7/12/00,2000-07-12
11/9/35,2035-11-09
1/10/27,2027-01-10
Oct 28 32,2032-10-28
3-9-24,2024-03-09
20/12-2033,2033-12-20
2009-6-23,2009-06-23
1st of December 2009,2009-12-01
6-25-07,2007-06-25
12/6/15,2015-06-12
12/24/2008,2008-08-12
11/22/2017,2017-11-22
22/5/2025,2025-05-22
19 Feb 1999,1999-02-19
1st of October 2030,2030-10-01
ngày 2 tháng 4 năm 1995,1995-04-02
1995/4/21,1995-04-21
24111999,1999-11-24
ngày 9 tháng 12 năm 2017,2017-12-09
2006-1-4,2006-01-04
12 January 2018,2018-01-12
11-4,1992-04-11
1995/9,1995-09-06
18/18/2017,2017-06-18
13/2/06,2006-02-13
23/30/2010,2010-10-23
15:4:2026,2026-04-15
3-8-2012,2012-08-03
7-14-35,2035-07-14
8/11/1993,1993-11-08
25May2013,2013-05-25
21 Ju 2026,2026-06-21
14 De 2014,2014-12-14
"January 8, 1999",1999-01-08
2001-6-10,2001-06-10
1st of June 1996,1996-06-01
50-2-2012,2012-02-25
17 tháng 2 năm 2005,2005-02-17
23 Ma 2014,2014-05-23
ngày 8 tháng 8 năm 1997,1997-08-08
4.10.2003,2003-10-04
"Mar 12th, 2024",2024-03-12
26th of April 2012,2012-04-26
16.6.1999,1999-06-16
17/1/2008,2008-01-17
"June 4, 2027",2027-06-04
2-12-91,1991-02-12
12/11/2020,2020-12-11
24-5-2023,2023-05-24
"Aug 21th, 1990",1990-08-21
15Mar2031,2031-03-15
4th of May 2007,2007-05-04
"March 21, 2031",2031-03-21
Jan 28 11,2011-01-28
24/3/90,1990-03-24
Feb 16 93,1993-02-16
21/11-1992,1992-11-21
13/1-1992,1992-01-13
"Nov 1st, 2022",2022-11-01
5/4/02,2002-04-05
7 No 2013,2013-11-07
ngày 17 tháng 8 năm 2021,2021-08-17
1996-8-7,1996-08-07
50-3-2027,2027-03-25
13-4,2003-04-13
23th of April 2017,2017-04-23
08101995,1995-10-08
2014/11/27,2014-11-27
8/9/32,2032-08-09
16/9-2029,2029-09-16
2033/6/19,2033-06-19
12 August 2030,2030-08-12
14.7.2015,2015-07-14
4 Dec 2017,2017-12-04
6th of March 2017,2017-03-06
"May 8, 2025",2025-05-08
2010-2-20,2010-02-20
15 November 2034,2034-11-15
4/1-1994,1994-01-04
20Aug2024,2024-08-20
9/8/2008,2008-09-08
2/11/2024,2024-02-11
8/10-2031,2031-05-08
"March 5, 2005",2005-03-05
ngày 17 tháng 1 năm 2026,2026-01-17
9/6/09,2009-09-06
25 tháng 4 năm 2002,2002-04-25
14-8-2002,2002-08-07
22/8-2035,2035-04-22
2003/4,2003-04-06
Oct 2 31,2031-10-02
2/16-2005,2005-08-02
2019/8/20,2019-08-20
21th of April 2002,2002-04-21
2000/12,2000-12-14
2027/11,2027-11-22
5 Sep 2008,2008-09-05
2028-3-12,2028-03-12
7-4-2006,2006-04-07
"Feb 18th, 2027",2027-02-18
24-9,2012-09-24
"Jul 4th, 2026",2026-07-04
26/1/2027,2027-01-26
3/11/05,2005-03-11
27Dec2012,2012-12-27
14/21/2020,2020-07-14
6/26/1995,1995-06-26
12/18/2029,2029-06-12
2000-12-1,2000-12-01
28/4/15,2015-04-28
8:6:2008,2008-06-08
11:10:1990,1990-10-11
2-16-14,2014-02-16
22.10.2014,2014-10-22
9.5.2008,2008-05-09
8/7/2003,2003-08-07
3/11/2002,2002-03-11
20/1/2006,2006-01-20
26.12.2012,2012-12-26
"August 22, 2004",2004-08-22
15/9/2013,2013-03-15
11th of October 2030,2030-10-11
21 De 2011,2011-12-21
26/9-2014,2014-09-26
15/12-2003,2003-12-15
22 January 2000,2000-01-22
9-16-16,2016-09-16
11-7,2000-07-11
8/11/04,2004-11-08
21 June 2034,2034-06-21
2005-3-28,2005-03-28
4-11-1998,1998-11-02
19/12/12,2012-12-19
11-19-02,2002-11-19
8/17/2021,2021-08-17
27/8/91,1991-08-27
12-9,2029-09-12
2-8-2009,2009-08-01
2021/5,2021-05-16
Jun 10 22,2022-06-10
13/2-1999,1999-01-13
11/13/2016,2016-11-13
13/2-1995,1995-02-13
3/1/2035,2035-03-01
"September 26, 2010",2010-09-26
"Jan 28th, 2003",2003-01-28
22 Se 2002,2002-09-22
8-6-2020,2020-06-08
21 tháng 2 năm 2001,2001-02-21
2/1/16,2016-01-02
20 Nov 2009,2009-11-20
13 No 1991,1991-11-13
2-3-2023,2023-03-01
2001-12-4,2001-12-04
11/4/2005,2005-04-11
"April 1, 1992",1992-04-01
2/2-2019,2019-02-02
7Apr2008,2008-04-07
2025-8-9,2025-08-09
22.3.2008,2008-03-22
"April 18, 1999",1999-04-18
4-19-18,2018-04-19
16/3/15,2015-03-16
"Jan 20th, 1994",1994-01-20
1/10-2010,2010-10-01
20 Ma 2007,2007-05-20
17-4,2026-04-17
Oct 23 32,2032-10-23
9/5-2011,2011-05-09
"Jul 1st, 1992",1992-07-01
16-9-2030,2030-09-16
38-5-2016,2016-05-19
9 October 2012,2012-10-09
17/2-1994,1994-01-17
8-8-15,2015-08-08
17-7,1990-07-17
ngày 13 tháng 6 năm 2022,2022-06-13
Oct 1 02,2002-10-01
6-9,2017-09-06
2:2:2003,2003-02-02
2035/3,2035-03-18
18-7-2027,2027-07-09
2-4-20,2020-02-04
ngày 15 tháng 10 năm 1994,1994-10-15
3rd of August 2012,2012-08-03
25/6/93,1993-06-25
9/6-1993,1993-06-09
21th of April 2028,2028-04-21
14/7/91,1991-07-14
5 De 2027,2027-12-05
26/6/2029,2029-02-26
9/16-2030,2030-08-09
"February 4, 2022",2022-02-04
17/4/2019,2019-04-17
2019-10-28,2019-10-28
11/1/98,1998-01-11
17/11-2023,2023-11-17
2017/3/23,2017-03-23
2019-5-10,2019-05-10
14 tháng 1 năm 1990,1990-01-14
ngày 21 tháng 11 năm 2031,2031-11-21
27/11-1997,1997-11-27
Jun 24 93,1993-06-24
2020/11/1,2020-11-01
2 September 2018,2018-09-02
14012029,2029-01-14
4/4/2009,2009-04-04
12/21/22,2022-12-21
6/20/09,2009-06-20
6/14/2024,2024-06-14
5/21/24,2024-05-21
2022/12,2022-12-23
ngày 2 tháng 4 năm 2028,2028-04-02
"December 7, 2021",2021-12-07
6/14/01,2001-06-14
3-15-92,1992-03-15
ngày 16 tháng 9 năm 2000,2000-09-16
"December 13, 1993",1993-12-13
11-7-2016,2016-07-11
12/14/98,1998-12-14
28071990,1990-07-28
ngày 8 tháng 9 năm 2017,2017-09-08
27Aug2024,2024-08-27
12012026,2026-01-12
28/6/95,1995-06-28
ngày 24 tháng 5 năm 2028,2028-05-24
1999/6,1999-06-02
10-1-31,2031-10-01
10/1/91,1991-01-10
11111990,1990-11-11
23th of October 2028,2028-10-23
19th of December 2003,2003-12-19
Sep 21 11,2011-09-21
21Nov2025,2025-11-21
3.7.2002,2002-07-03
2028-3-5,2028-03-05
"Jun 23th, 1997",1997-06-23
1993/2,1993-02-02
2007/2,2007-02-09
16-7-1998,1998-07-08
17-3,1994-03-17
22/8-2000,2000-08-22
2-25-28,2028-02-25
5/6/05,2005-05-06
"Feb 2nd, 2005",2005-02-02
1991-2-10,1991-02-10
19-10,2005-10-19
Aug 7 93,1993-08-07
25 Feb 1994,1994-02-25
6-3-2032,2032-03-03
5/7/1992,1992-05-07
12 Se 2001,2001-09-12
14th of January 2002,2002-01-14
2009/8/24,2009-08-24
2/5/07,2007-05-02
10-4,2032-04-10
"May 9, 2026",2026-05-09
ngày 19 tháng 11 năm 2001,2001-11-19
1994/4/7,1994-04-07
23/5-2029,2029-05-23
3/12-2007,2007-12-03
ngày 25 tháng 10 năm 2027,2027-10-25
2008/9,2008-09-13
4 tháng 4 năm 2022,2022-04-04
22-3,2017-03-22
26:4:2033,2033-04-26
14/10-2000,2000-10-14
"Nov 12th, 1993",1993-11-12
16/18-2021,2021-09-16
21/10-1999,1999-10-21
"Jul 27th, 2007",2007-07-27
2/13/02,2002-02-13
"Oct 12th, 1994",1994-10-12
12-8-2016,2016-08-06
54-7-2024,2024-07-27
14 Au 2019,2019-08-14
27/36/2006,2006-12-27
11/13/2000,2000-11-13
16/6/2000,2000-02-16
4 tháng 11 năm 2023,2023-11-04
6:6:2021,2021-06-06
12-11-2027,2027-11-06
20th of February 2011,2011-02-20
22Jul2006,2006-07-22
11Mar2033,2033-03-11
15/11/13,2013-11-15
21-5-1999,1999-05-21
10-1-2005,2005-01-05
23 tháng 6 năm 2003,2003-06-23
24/4-1997,1997-04-24
14 tháng 7 năm 2034,2034-07-14
2-4-2003,2003-04-01
9/6-2027,2027-06-09
22 De 1998,1998-12-22
8/22/29,2029-08-22
25.4.1994,1994-04-25
06062002,2002-06-06
8/18/2032,2032-06-08
14/22-2009,2009-11-14
2033/11/27,2033-11-27
32-12-1996,1996-12-16
22th of September 2032,2032-09-22
20 Sep 2020,2020-09-20
10/4/1991,1991-10-04
07112007,2007-11-07
3/13/1997,1997-03-13
5-7-1998,1998-07-05
14 May 2016,2016-05-14
10/3/1998,1998-01-10
17/4/2002,2002-04-17
22Apr2003,2003-04-22
2000/9,2000-09-22
2003/4,2003-04-17
4/2-2001,2001-01-04
28/11-1998,1998-11-28
25/4/92,1992-04-25
25/8-2012,2012-08-25
2011/11/8,2011-11-08
16 Ma 2014,2014-05-16
3/3-2027,2027-03-03
19/8/2014,2014-08-19
3-10-06,2006-03-10
10/10-2001,2001-10-10
ngày 24 tháng 2 năm 2019,2019-02-24
11/17/1990,1990-11-17
"March 9, 2003",2003-03-09
6 tháng 8 năm 2021,2021-08-06
9 tháng 7 năm 1992,1992-07-09
2/9/1991,1991-03-02
28042022,2022-04-28
26-1-2011,2011-01-26
1998/9/15,1998-09-15
22 Dec 2005,2005-12-22
2025/11,2025-11-26
10:12:1995,1995-12-10
6/1-2003,2003-01-06
20-10,2007-10-20
"May 21, 1994",1994-05-21
18-12-2000,2000-12-18
12/6-2027,2027-06-12
12/17/90,1990-12-17
1994-3-17,1994-03-17
3 Mar 2016,2016-03-03
4th of March 1998,1998-03-04
"September 6, 2026",2026-09-06
21Sep2015,2015-09-21
"August 1, 1996",1996-08-01
12-5-2012,2012-05-12
26022033,2033-02-26
21-8,2032-08-21
19.4.2021,2021-04-19
6/10/16,2016-10-06
13012021,2021-01-13
23/4-2030,2030-04-23
8/13/2001,2001-08-13
21 Jul 2012,2012-07-21
"February 28, 2021",2021-02-28
3-9-1990,1990-09-03
1999/4,1999-04-19
19122028,2028-12-19
26 Ma 2030,2030-05-26
28/8-2019,2019-08-28
20/3/11,2011-03-20
6 October 1992,1992-10-06
1998/12/25,1998-12-25
16/11-1991,1991-11-16
1/4/1998,1998-01-04
14-10,2027-10-14
2024/9,2024-09-11
1/1/06,2006-01-01
4/7/24,2024-07-04
7-10-96,1996-07-10
19 tháng 12 năm 1995,1995-12-19
4/9/2019,2019-03-04
26 tháng 2 năm 2007,2007-02-26
12 tháng 11 năm 2034,2034-11-12
11/14/2032,2032-11-14
11 May 1993,1993-05-11
6-2-2018,2018-02-06
2024/2,2024-02-21
28 tháng 7 năm 2000,2000-07-28
Apr 10 16,2016-04-10
9:2:2021,2021-02-09
"Sep 17th, 1996",1996-09-17
23 No 2003,2003-11-23
Jan 10 93,1993-01-10
6-3,2025-03-06
4/3-2032,2032-03-04
6/12/93,1993-12-06
18-2-1993,1993-02-18
3-4-2015,2015-04-03
2035/1/26,2035-01-26
08092011,2011-09-08
Jun 5 21,2021-06-05
8-6,2002-06-08
19/2/92,1992-02-19
18th of April 2001,2001-04-18
10 Ja 2017,2017-01-10
28:7:2006,2006-07-28
"Mar 7th, 2011",2011-03-07
9Aug2001,2001-08-09
16/8-2035,2035-08-16
27 July 2004,2004-07-27
10.11.2018,2018-11-10
15/12-2020,2020-06-15
9/18/2011,2011-09-18
8 Aug 1999,1999-08-08
6/9-1995,1995-09-06
23-10-2024,2024-10-23
18/5/34,2034-05-18
2028/11/4,2028-11-04
"Dec 2nd, 2017",2017-12-02
10 No 2003,2003-11-10
17:7:2028,2028-07-17
27/10-1998,1998-10-27
1-13-12,2012-01-13
23-9,2035-09-23
18/11-1993,1993-11-18
23 Se 1998,1998-09-23
28-4-2001,2001-04-28
24-7-2023,2023-07-24
10-7-1995,1995-07-05
ngày 23 tháng 7 năm 1990,1990-07-23
ngày 6 tháng 4 năm 2023,2023-04-06
6/33/2025,2025-11-06
25/10/35,2035-10-25
16 Aug 2018,2018-08-16
19 Sep 2014,2014-09-19
11-7,2031-07-11
15/3/24,2024-03-15
11 May 2007,2007-05-11
9 Feb 2029,2029-02-09
"April 8, 1993",1993-04-08
4Aug2005,2005-08-04
2012/11,2012-11-02
25 Ja 1993,1993-01-25
16 October 2009,2009-10-16
7Jul1999,1999-07-07
11th of March 2003,2003-03-11
2005/4/20,2005-04-20
20 November 1991,1991-11-20
9-8-2010,2010-08-09
19 De 2006,2006-12-19
10-1-1996,1996-01-05
"Mar 3rd, 2007",2007-03-03
23th of October 2013,2013-10-23
10-3-2019,2019-03-10
ngày 16 tháng 11 năm 2013,2013-11-16
22Jan2033,2033-01-22
3.6.2001,2001-06-03
Feb 6 08,2008-02-06
3/14/2026,2026-03-14
25Nov2023,2023-11-25
16Oct1995,1995-10-16
11/6/07,2007-11-06
5-19-33,2033-05-19
"December 9, 2005",2005-12-09
20 May 2027,2027-05-20
18 tháng 8 năm 2034,2034-08-18
4/4/94,1994-04-04
8 Se 2022,2022-09-08
"August 25, 2026",2026-08-25
19/10-2001,2001-05-19
19-7-2013,2013-07-19
ngày 10 tháng 11 năm 1993,1993-11-10
23.5.1990,1990-05-23
5/8/98,1998-05-08
7 Jul 2016,2016-07-07
1999/10,1999-10-19
10/14/2032,2032-10-14
23/7/31,2031-07-23
15th of October 2033,2033-10-15
24Mar1991,1991-03-24
6/4/03,2003-04-06
26th of December 1994,1994-12-26
17/12/1991,1991-04-17
9 tháng 11 năm 1999,1999-11-09
Mar 23 29,2029-03-23
17 tháng 3 năm 2004,2004-03-17
19/9-1998,1998-09-19
07031991,1991-03-07
17 Ju 1990,1990-06-17
2.9.2004,2004-09-02
48-9-2024,2024-09-24
03072020,2020-07-03
11May2007,2007-05-11
24032025,2025-03-24
2022-1-4,2022-01-04
ngày 1 tháng 7 năm 2014,2014-07-01
22.12.2012,2012-12-22
2024-10-25,2024-10-25
12 May 2035,2035-05-12
28 April 1992,1992-04-28
13:3:2034,2034-03-13
ngày 2 tháng 8 năm 2008,2008-08-02
2/11-2026,2026-11-02
9/8/09,2009-08-09
Sep 11 02,2002-09-11
2/12/28,2028-12-02
28th of January 1990,1990-01-28
17052033,2033-05-17
Jun 10 16,2016-06-10
20 Ma 2021,2021-05-20
28.7.2009,2009-07-28
23/10/12,2012-10-23
2006-9-12,2006-09-12
12/9/98,1998-09-12
28-8-1995,1995-08-14
2030-8-17,2030-08-17
Jun 9 00,2000-06-09
11/16-2011,2011-08-11
7/4/1998,1998-07-04
2011/7,2011-07-20
18 tháng 2 năm 2006,2006-02-18
"October 15, 2019",2019-10-15
2-9,2005-09-02
18th of June 2023,2023-06-18
20/20-1994,1994-10-20
1/25/1999,1999-01-25
22 June 2004,2004-06-22
2011/12/24,2011-12-24
21/3/95,1995-03-21
10Sep2019,2019-09-10
8/3/96,1996-08-03
19/11/23,2023-11-19
16/22-1997,1997-11-16
2015/7/1,2015-07-01
5/7/09,2009-07-05
16 Feb 2029,2029-02-16
16/1-2034,2034-01-16
5Nov2027,2027-11-05
7/9/1999,1999-07-09
1993-10-16,1993-10-16
1992-8-7,1992-08-07
"September 10, 2029",2029-09-10
11.9.2008,2008-09-11
"May 23, 2013",2013-05-23
27/12/32,2032-12-27
20/2/2005,2005-02-20
May 26 00,2000-05-26
7/7/24,2024-07-07
ngày 11 tháng 8 năm 1999,1999-08-11
10/5/2025,2025-10-05
2021/2,2021-02-20
11/10/97,1997-11-10
11/15/2001,2001-11-15
19 Ju 2028,2028-07-19
9/12-2017,2017-06-09
28th of January 2014,2014-01-28
2010-3-13,2010-03-13
"Jan 13th, 2029",2029-01-13
5/10-2018,2018-10-05
12Feb2035,2035-02-12
15/6-1996,1996-06-15
5/2/23,2023-05-02
1:5:2011,2011-05-01
ngày 15 tháng 7 năm 2021,2021-07-15
2/18/2033,2033-06-02
27:10:2004,2004-10-27
24-3-2001,2001-03-12
9 tháng 7 năm 2019,2019-07-09
15 March 2013,2013-03-15
08041997,1997-04-08
3-17-04,2004-03-17
1/17/05,2005-01-17
15 Ma 2000,2000-05-15
ngày 24 tháng 5 năm 2018,2018-05-24
23:6:2018,2018-06-23
04052017,2017-05-04
22/6-2017,2017-03-22
15/36/2031,2031-12-15
27:3:2012,2012-03-27
"May 15th, 2030",2030-05-15
2032/6/11,2032-06-11
2018/3,2018-03-15
"Dec 12th, 2009",2009-12-12
7-6-2009,2009-06-07
48-4-2031,2031-04-24
26/12/1999,1999-12-26
2024/5/22,2024-05-22
25/1/14,2014-01-25
26/10-2025,2025-10-26
4:11:2032,2032-11-04
28th of December 2007,2007-12-28
ngày 8 tháng 4 năm 2026,2026-04-08
ngày 20 tháng 8 năm 2028,2028-08-20
23/1-2016,2016-01-23
22/27/1995,1995-09-22
26-6-2020,2020-06-26
14 Nov 2027,2027-11-14
